,intent_label,words,word_labels,length
2526,SetAlarm,set a new 15 minute alarm,O O O B-timeRange I-timeRange O,6
2527,CancelAlarm,forget the alarm tomorrow,O O O B-timeRange,4
2528,SetReminder,Remind me to text Dad on Monday,O O O B-todo I-todo B-timeRange I-timeRange,7
2529,ModifyAlarm,Edit my weekly alarm two set at 5 a.m,O O B-timeRange O O O B-timeRange I-timeRange O O O,11
2530,SetAlarm,set a daily alarm at 7 am,O O B-timeRange O B-timeRange I-timeRange I-timeRange,7
2531,SetAlarm,Set alarm for 7 am every day this month,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2532,ShowReminders,What are my reminders for this afternoon,O O O B-reminder_type B-timeRange I-timeRange I-timeRange,7
2533,SetReminder,Set a reminder for Rob's birthday a week out,O O B-reminder_type O O I-todo B-timeRange I-timeRange I-timeRange,9
2534,SetAlarm,set alarm for 7 am weekdays,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2535,SetReminder,Remind me about my cousin's birthday party next month,O O O B-todo O I-todo I-todo B-timeRange I-timeRange,9
2536,SetAlarm,Wake me up in 45 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2537,SetAlarm,turn vacation alarm to 9 am for next 10 days,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2538,SetReminder,Set reminder for 2 A.M. tomorrow,O B-reminder_type B-timeRange I-timeRange O O O O I-timeRange,9
2539,SetReminder,Remind me to take Jason to his baseball game this weekend,O O O B-todo I-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange,11
2540,SetAlarm,Set alarm every minute for 65 minutes,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2541,SetReminder,Set reminder for 9 am tomorrow morning,O B-reminder_type B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2542,CancelAlarm,Delete tomorrow's alarm,O B-timeRange O,3
2543,SetReminder,Remind me to pick up prescriptions later,O O O B-todo I-todo I-todo O,7
2544,SetReminder,remind me to turn off stove after 25 minutes,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,9
2545,SetReminder,Set a reminder for my manicure this Tuesday,O O B-reminder_type O O B-todo B-timeRange I-timeRange,8
2546,SetReminder,Can you remind me to clean the pool this Sunday afternoon,O O O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,11
2547,SetReminder,remind me to take out the trash today,O O O B-todo I-todo I-todo I-todo B-timeRange,8
2548,SetAlarm,Set an alarm for 5 pm tonight,O O O B-timeRange I-timeRange I-timeRange I-timeRange,7
2549,SetReminder,remind me of my exam on monday morning,O O O O B-todo B-timeRange I-timeRange I-timeRange,8
2550,SetAlarm,set my alarm to go off in 30 minutes please,O O O O O O B-timeRange I-timeRange I-timeRange O,10
2551,SetAlarm,Set an alarm for 1 minute,O O O B-timeRange I-timeRange I-timeRange,6
2552,SetReminder,remind me in two hours to start dinner,O O B-timeRange I-timeRange I-timeRange O B-todo I-todo,8
2553,SetReminder,Remind me to pick up toilet paper on the way home from work,O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo I-todo I-todo I-todo,13
2554,SetAlarm,set alarm 20 minutes past 6 pm tonight,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2555,SetReminder,Set a reminder to leave in 15 min,O O B-reminder_type O B-todo B-timeRange I-timeRange I-timeRange,8
2556,CancelAlarm,Delete my morning 6am alarm for good,O O B-timeRange I-timeRange O O O,7
2557,SetReminder,Remind me that I have a counseling appointment two hours before it's scheduled,O O O O O O B-todo I-todo B-timeRange I-timeRange I-timeRange O I-timeRange,13
2558,SetReminder,Remind me to go pick up Ryan at 3pm on Monday,O O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange,11
2559,SetAlarm,Set the alarm for 7AM on Saturday and Sunday,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2560,SetReminder,set reminder to feed dogs when I get up,O B-reminder_type O B-todo I-todo I-todo I-todo I-todo I-todo,9
2561,SetAlarm,Set an alarm for every day at 5am,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2562,SetReminder,remind me about my tv show that starts August 20th please,O O O O B-todo I-todo O O B-timeRange I-timeRange O,11
2563,CancelAlarm,cancel my alarm for the morning,O O O B-timeRange I-timeRange I-timeRange,6
2564,SetAlarm,set alarm for 90 minutes from now,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2565,SetAlarm,set an alarm for 30 mins from now,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2566,SetReminder,Please do a reminder for Friday night game,O O O B-reminder_type B-timeRange I-timeRange I-timeRange B-todo,8
2567,ModifyAlarm,Change Mondays alarm to 7:30am,O O O B-timeRange O,5
2568,ShowReminders,what reminders do i have for the week,O B-reminder_type O O O B-timeRange I-timeRange I-timeRange,8
2569,SetAlarm,have an alarm go off an hour from now,O O O O O B-timeRange I-timeRange I-timeRange I-timeRange,9
2570,ShowAlarms,what alarm do i have for tomorrow,O O O O O B-timeRange I-timeRange,7
2571,SetAlarm,set daily alarm for 715a,O B-timeRange O B-timeRange I-timeRange,5
2572,SetAlarm,Set alarm every minute for 25 minutes,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2573,SetReminder,remind me to make a hair salon appointment,O O O B-todo I-todo I-todo I-todo I-todo,8
2574,SetAlarm,Set recurring work alarm for Monday through Friday at 9:00am,O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,10
2575,SetAlarm,set alarm for 30 minutes,O O B-timeRange I-timeRange I-timeRange,5
2576,SetReminder,Remind me tomorrow morning at 8:00 am to bring computer bag,O O B-timeRange I-timeRange I-timeRange O I-timeRange O B-todo I-todo I-todo,11
2577,SetAlarm,Set an alarm and reminder for my brother's birthday on October 25th,O O O O O O O O O B-timeRange I-timeRange I-timeRange,12
2578,SetReminder,Set a reminder for Monday's meeting,O O B-reminder_type B-timeRange I-timeRange B-todo,6
2579,SetAlarm,Please set my alarm at 5 a.m. everyday except Sunday,O O O B-timeRange I-timeRange I-timeRange O O O O I-timeRange I-timeRange I-timeRange,13
2580,SetAlarm,Set my phone alarm to go off every 5 minutes,O O O O O O O B-timeRange I-timeRange I-timeRange,10
2581,SetReminder,Set a reminder to pay the light bill at 9 pm,O O B-reminder_type O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,11
2582,SetAlarm,Set an alarm for 7 AM every day this week,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2583,CancelReminder,delete tomorrows reminder,O B-timeRange B-reminder_type,3
2584,SetAlarm,Set my alarm to go off in 30 minutes,O O O O O O B-timeRange I-timeRange I-timeRange,9
2585,TimeLeftAlarm,How much time is left of today's alarm,O O O O O B-timeRange I-timeRange O,8
2586,SetAlarm,Set alarm 10 minutes from now,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2587,SetAlarm,Set alarm every minute for 1 hour,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2588,ModifyAlarm,push the alarm back 30 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2589,SetAlarm,Turn on an alarm for 30 minutes,O O O O B-timeRange I-timeRange I-timeRange,7
2590,SetAlarm,Add another alarm for tomorrow for 7:45am tomorrow,O O O O O I-timeRange O I-timeRange,8
2591,SetAlarm,Set an alarm to repeat on Monday's at 5a,O O O O O B-timeRange O I-timeRange I-timeRange,9
2592,SetAlarm,I need an alarm for in the morning,O O O O B-timeRange I-timeRange I-timeRange I-timeRange,8
2593,SetAlarm,Set the alarm for every 2 minutes for 10 minutes,O O O O I-timeRange I-timeRange O I-timeRange I-timeRange I-timeRange,10
2594,SetAlarm,Set an alarm for 8am every day this week except Sunday,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
2595,SetReminder,remind me to fast on aug-20 the night for my blood test,O O O B-todo B-timeRange O O O O O O O,12
2596,SetAlarm,set alarm for 1 hour from now,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2597,SetAlarm,Can you set the alarm to go off every 5 minutes,O O O O O O O O B-timeRange I-timeRange I-timeRange,11
2598,SetAlarm,i need an alarm in 15 minutes,O O O O B-timeRange I-timeRange I-timeRange,7
2599,SetAlarm,Set an alarm for 9 am Friday morning,O O O B-timeRange I-timeRange I-timeRange I-timeRange O,8
2600,SetAlarm,SET ALARM FOR 6 AM FOR WEEKDAYS,O O O I-timeRange I-timeRange I-timeRange I-timeRange,7
2601,SetAlarm,Set an alarm for 8 pm tonight,O O O B-timeRange I-timeRange I-timeRange I-timeRange,7
2602,SetAlarm,Set the alarm every weekend to 9:30 am,O O O B-timeRange I-timeRange I-timeRange O I-timeRange,8
2603,SetAlarm,set alarm for 30 minutes from now,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2604,SetAlarm,set alarm for 40 min from now,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2605,SetAlarm,set alarm to 11 pm for my daily evening bible reading,O O B-timeRange I-timeRange I-timeRange O O B-timeRange O O O,11
2606,SetAlarm,Set my daily alarm for 6:30 am this week,O O B-timeRange O B-timeRange O I-timeRange I-timeRange I-timeRange,9
2607,SetAlarm,Set alarm for 12:00hrs,O O B-timeRange O,4
2608,ModifyAlarm,delay tomorrows alarm by 1 hour,O B-timeRange O B-timeRange I-timeRange I-timeRange,6
2609,SetAlarm,i want the alarm to go off in an hour,O O O O O O O B-timeRange I-timeRange I-timeRange,10
2610,SetReminder,Remind me that I have a dentist appointment on thursday,O O O O O O B-todo I-todo B-timeRange I-timeRange,10
2611,SetAlarm,Set alarm for Sundays at 8:30am,O O B-timeRange I-timeRange I-timeRange O,6
2612,SetAlarm,Set an alarm for every 5 minutes in an hour,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2613,SetAlarm,Set a recurring alarm for Sundays at 1 pm,O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2614,SetAlarm,Set alarm for 10 am tomorrow,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2615,SetAlarm,Set alarm to go off in 5 minutes,O O O O O B-timeRange I-timeRange I-timeRange,8
2616,SetAlarm,make an alarm go off every minute for the next 10 minutes,O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,12
2617,SetAlarm,reset alarm for 25 minutes,O O B-timeRange I-timeRange I-timeRange,5
2618,SetAlarm,"Set the alarm to go off in 20 minutes, then 15 minutes, then 20 minutes",O O O O O O B-timeRange O O O O B-timeRange O O O B-timeRange I-timeRange,17
2619,SetAlarm,set alarm for 5:30 am on weekdays,O O B-timeRange O I-timeRange I-timeRange I-timeRange,7
2620,CancelAlarm,"Cancel my AM alarms, I'm sleeping in tomorrow",O O B-timeRange O O O O B-timeRange I-timeRange,9
2621,SetAlarm,set alarm for 11pm,O O B-timeRange I-timeRange,4
2622,SetAlarm,Set alarm for 7 am and repeat Monday through Friday,O O B-timeRange I-timeRange I-timeRange O O B-timeRange I-timeRange I-timeRange,10
2623,SetAlarm,Set the alarm for 24 hours from now,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2624,SetAlarm,set alarm for my daily devotion to 5 am,O O O O B-timeRange O B-timeRange I-timeRange I-timeRange,9
2625,SetAlarm,Set alarm for 8 am for Saturday and Sunday,O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2626,SetAlarm,Set an alarm for every hour,O O O B-timeRange I-timeRange I-timeRange,6
2627,SnoozeAlarm,snooze that alarm for 10 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2628,SetAlarm,Start alarm in 2 minutes,O O B-timeRange I-timeRange I-timeRange,5
2629,SetAlarm,Reset the 7 minute alarm,O B-timeRange I-timeRange I-timeRange O,5
2630,SetAlarm,I need an alarm set for 6:30 a.m. in the morning,O O O O O B-timeRange O O O O O O O O,14
2631,SetAlarm,set an alarm for 15 minutes from now,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2632,SetAlarm,Set alarm for 6 am tomorrow,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2633,SetAlarm,Set the alarm to go off in 1 hour and 30 minutes,O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,12
2634,SetAlarm,Set alarm for every 20 seconds for next 5 minutes,O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2635,SetAlarm,Set alarm for noon,O O B-timeRange I-timeRange,4
2636,SetAlarm,Set an alarm for every minute for 15 minutes,O O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2637,SetAlarm,set two alarms for tomorrow morning at 7 am,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,9
2638,SetAlarm,For this evening set alarm for 8 pm,B-timeRange I-timeRange I-timeRange O O B-timeRange I-timeRange I-timeRange,8
2639,ModifyAlarm,Remove 3 minutes from my active alarms,O B-timeRange I-timeRange O O O O,7
2640,SetAlarm,Set alarm every minute for 45 minutes,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2641,ModifyAlarm,REPEAT ALARM EVERY 4 HOURS,O O B-timeRange I-timeRange I-timeRange,5
2642,SetAlarm,set the alarm for 10 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2643,SetAlarm,Set an alarm for every five minutes until 1 pm,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2644,SetAlarm,Set an alarm every 30 seconds for the next 4 minutes,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
2645,CancelAlarm,I'd like to Cancel my alarm for this Saturday,O O O O O O B-timeRange I-timeRange I-timeRange,9
2646,SetAlarm,Set alarm 6 minutes from now,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2647,ModifyAlarm,Move Tuesday's alarms to Thursday,O B-timeRange O B-timeRange I-timeRange,5
2648,SetAlarm,Please set alarm for 5 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2649,SetAlarm,set 2 alarms 10 mins apart starting at 8,O O O B-timeRange I-timeRange I-timeRange O B-timeRange I-timeRange,9
2650,SetAlarm,Set my alarm for  4am all weekdays,O O O B-timeRange I-timeRange O B-timeRange,7
2651,SnoozeAlarm,snooze my alarm for 20 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2652,CancelAlarm,skip tomorrow morning's alarm,O B-timeRange I-timeRange O,4
2653,ShowAlarms,Do I have an alarm set for tonight,O O O O O O B-timeRange I-timeRange,8
2654,SetAlarm,Set alarm for 30 seconds for the next 5 minutes,O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
2655,SetAlarm,Set Alarm for 5:45 am tomorrow,O O B-timeRange O I-timeRange I-timeRange,6
2656,SetAlarm,Set my alarm for 7:30am on weekdays,O O O B-timeRange O I-timeRange I-timeRange,7
2657,SetAlarm,set alarm for 4,O O B-timeRange I-timeRange,4
2658,SnoozeAlarm,please snooze the alarm 10 minutes,O O O O B-timeRange I-timeRange,6
2659,ModifyAlarm,repeat alarm every monday wednesday friday,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2660,SetAlarm,Set an alarm for 6am on Sundays,O O O B-timeRange I-timeRange I-timeRange I-timeRange,7
2661,SetAlarm,Set alarm for every minute for 5 minutes,O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2662,SetAlarm,set the alarm in 5 minutes,O O O B-timeRange I-timeRange I-timeRange,6
2663,SetAlarm,Set an alarm to go off every one minute for 10 minutes total,O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,13
2664,SetAlarm,New alarm for 8am every saturday,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2665,CancelAlarm,cancel my alarms that were set for next monday,O O O O O O B-timeRange I-timeRange I-timeRange,9
2666,SetAlarm,CREATE AN ALARM EVERY 3 MINUTES FOR 30 MINUTES,O O O O O O B-timeRange I-timeRange I-timeRange,9
2667,SetReminder,reminder for 9 mins,B-reminder_type B-timeRange I-timeRange I-timeRange,4
2668,SetAlarm,set alarm for midnight every day,O O B-timeRange I-timeRange I-timeRange I-timeRange,6
2669,SetAlarm,Set the alarm every minute for 4 hours,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2670,SetAlarm,Set alarm for every morning at 8,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2671,ShowAlarms,Show this weeks alarms,O B-timeRange I-timeRange O,4
2672,SetAlarm,Create an alarm for tomorrow afternoon at 3pm,O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
2673,CancelAlarm,Cancel the 8 a.m. alarm,O B-timeRange I-timeRange O O O O O,8
2674,SetAlarm,Set alarm every minute for 30 minutes,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
2675,SetAlarm,alarm for 10 minutes,O B-timeRange I-timeRange I-timeRange,4
2676,ModifyAlarm,repeat morning alarm daily,O B-timeRange O B-timeRange,4
2677,CancelAlarm,Cancel alarm for tonight,O O B-timeRange I-timeRange,4
2678,SetAlarm,set an alarm for 20 minutes starting now,O O O B-timeRange I-timeRange I-timeRange O O,8
2679,SnoozeAlarm,Snooze the alarm ten minutes,O O O B-timeRange I-timeRange,5
2680,SetAlarm,set alarm for Thursday at 6:30 pm,O O B-timeRange I-timeRange I-timeRange O I-timeRange,7
2681,SetAlarm,Wake me in 10 minutes,O O B-timeRange I-timeRange I-timeRange,5
2682,SetAlarm,set the alarm 10 minutes after yesterday,O O O B-timeRange I-timeRange I-timeRange I-timeRange,7
2683,SetAlarm,Set an alarm to go off in 15 minutes,O O O O O O B-timeRange I-timeRange I-timeRange,9
